12.46459265358979   1.12144
12.46570265358979   -0.52539
12.46681265358979   0.6653999999999999
12.46792265358979   0.13153
12.46903265358979   -1.061229999999999
12.47014265358979   -0.77839
12.47125265358979   -0.57767
12.47236265358979   0.47238
12.47347265358979   -0.90403
12.47458265358979   -0.05646
12.47569265358979   -0.6392499999999999
12.47680265358979   -0.34205
12.47791265358979   0.02930999999999999
12.47902265358979   -1.48046
12.48013265358979   -1.110069999999999
12.48124265358979   0.08906999999999999
12.48235265358979   -0.67815
12.48346265358979   -0.99207
12.48457265358979   -0.9045299999999999
12.48568265358979   -0.4727899999999999
12.48679265358979   -1.5213
12.48790265358979   -0.62656
12.48901265358979   1.62613
12.49012265358979   -0.3464499999999999
12.49123265358979   0.3215399999999999
12.49234265358979   -0.5559399999999999
12.49345265358979   0.2102799999999999
12.49456265358979   -0.6978699999999999
12.49567265358979   -0.36126
12.49678265358979   0.2659699999999999
12.49789265358979   -0.73421
12.49900265358979   -0.86021
12.50011265358979   -0.8326599999999999
12.50122265358979   -0.87848
12.50233265358979   -0.9012099999999999
12.50344265358979   -0.7662999999999999
12.50455265358979   -0.8173599999999999
12.50566265358979   -0.9623899999999999
12.50677265358979   -0.8684399999999999
12.50788265358979   -0.85389
12.50899265358979   -0.7383999999999999
12.51010265358979   -0.95545
12.51121265358979   -0.9496299999999999
12.51232265358979   -0.74833
12.51343265358979   -0.85026
12.51454265358979   -1.270759999999999
12.51565265358979   -0.64004
12.51676265358979   -0.26712
12.51787265358979   -0.9500899999999999
12.51898265358979   -0.24695
12.52009265358979   -0.60514
12.52120265358979   -0.83772
12.52231265358979   -0.81754
12.52342265358979   0.87683
12.52453265358979   -1.08546
12.52564265358979   -0.62014
12.52675265358979   -0.51066
12.52786265358979   -0.3574999999999999
12.52897265358979   -0.52544
12.53008265358979   0.78164
12.53119265358979   -0.86228
12.53230265358979   0.1928199999999999
12.53341265358979   0.5635999999999999
12.53452265358979   -0.97433
12.53563265358979   -1.45714
12.53674265358979   -1.0386
12.53785265358979   -0.2230699999999999
12.53896265358979   0.34281
12.54007265358979   -1.20248
12.54118265358979   -0.67776
12.54229265358979   -0.91907
12.54340265358979   0.11641
12.54451265358979   -0.20527
12.54562265358979   -1.03248
12.54673265358979   -1.11442
12.54784265358979   0.4496899999999999
12.54895265358979   -1.54793
12.55006265358979   1.606889999999999
12.55117265358979   -1.31383
12.55228265358979   0.49197
12.55339265358979   -1.502359999999999
12.55450265358979   -0.3948499999999999
12.55561265358979   -1.03569
12.55672265358979   -0.7872099999999999
12.55783265358979   -0.91476
12.55894265358979   0.1345099999999999
12.56005265358979   -0.2873499999999999
12.56116265358979   0.99546
12.56227265358979   0.11079
12.56338265358979   0.1437799999999999
12.56449265358979   0.04224
12.56560265358979   0.02319999999999999
12.56671265358979   0.34448
12.56782265358979   0.65275
12.56893265358979   -1.166469999999999
12.57004265358979   -1.67336
12.57115265358979   -0.5342
12.57226265358979   -0.95218
12.57337265358979   -0.4843299999999999
12.57448265358979   -0.94735
12.57559265358979   -2.37656
12.57670265358979   -1.19178
12.57781265358979   -0.27937
12.57892265358979   -1.21646
12.58003265358979   -0.22795
12.58114265358979   1.75004
12.58225265358979   -0.67079
12.58336265358979   -0.93327
12.58447265358979   -0.7158499999999999
12.58558265358979   -0.03697999999999999
12.58669265358979   -0.5706599999999999
12.58780265358979   1.07324
12.58891265358979   -1.36876
12.59002265358979   -0.52973
12.59113265358979   1.13474
12.59224265358979   -0.4622
12.59335265358979   0.08777
12.59446265358979   1.388439999999999
12.59557265358979   -0.7310999999999999
12.59668265358979   0.64509
12.59779265358979   -1.045029999999999
12.59890265358979   -1.02136
12.60001265358979   -0.40442
12.60112265358979   -0.06975
12.60223265358979   -0.01831999999999999
12.60334265358979   1.71566
12.60445265358979   -0.85679
12.60556265358979   -0.3481799999999999
12.60667265358979   0.6552799999999999
12.60778265358979   -1.06474
